FilePath,Label,Calories_kcal,Calories_kJ
../input/food41/images/baby_back_ribs/3279622.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/1346675.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/470646.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/2511963.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/2264179.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/3863637.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/2665557.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/854966.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/870524.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/1421473.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/3499356.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/3901488.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/758002.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/1353805.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/2053235.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/2348457.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/2039521.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/2126113.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/3085942.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/3174626.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/2764727.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/760440.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/3142431.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/2499115.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/682627.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/3621492.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/1259396.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/2182863.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/2140118.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/2368385.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/560367.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/2633796.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/3440901.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/3697532.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/464821.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/53898.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/247539.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/1512537.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/1316579.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/3111022.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/2423451.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/3496703.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/792810.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/3124341.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/1597189.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/65208.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/736982.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/1622817.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/926999.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/1841024.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/3602892.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/669669.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/1451628.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/2352033.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/921717.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/1732271.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/3247058.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/3512185.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/120576.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/1352978.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/1394367.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/2821522.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/3620137.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/2468070.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/2547508.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/2345176.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/2653908.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/1211064.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/3873682.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/1007102.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/1651771.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baby_back_ribs/1643275.jpg,baby_back_ribs,400,1673.6
../input/food41/images/baklava/2348370.jpg,baklava,300,1255.2
../input/food41/images/baklava/1366248.jpg,baklava,300,1255.2
../input/food41/images/baklava/157791.jpg,baklava,300,1255.2
../input/food41/images/baklava/3890574.jpg,baklava,300,1255.2
../input/food41/images/baklava/3137527.jpg,baklava,300,1255.2
../input/food41/images/baklava/2818257.jpg,baklava,300,1255.2
../input/food41/images/baklava/2309237.jpg,baklava,300,1255.2
../input/food41/images/baklava/1217926.jpg,baklava,300,1255.2
../input/food41/images/baklava/722179.jpg,baklava,300,1255.2
../input/food41/images/baklava/1255759.jpg,baklava,300,1255.2
../input/food41/images/baklava/2106469.jpg,baklava,300,1255.2
../input/food41/images/baklava/317091.jpg,baklava,300,1255.2
../input/food41/images/baklava/3910816.jpg,baklava,300,1255.2
../input/food41/images/baklava/3314939.jpg,baklava,300,1255.2
../input/food41/images/baklava/449369.jpg,baklava,300,1255.2
../input/food41/images/baklava/2573536.jpg,baklava,300,1255.2
../input/food41/images/baklava/1266641.jpg,baklava,300,1255.2
../input/food41/images/baklava/424574.jpg,baklava,300,1255.2
../input/food41/images/baklava/1445917.jpg,baklava,300,1255.2
../input/food41/images/baklava/2613653.jpg,baklava,300,1255.2
../input/food41/images/baklava/2435600.jpg,baklava,300,1255.2
../input/food41/images/baklava/1824405.jpg,baklava,300,1255.2
../input/food41/images/baklava/1121955.jpg,baklava,300,1255.2
../input/food41/images/baklava/761239.jpg,baklava,300,1255.2
../input/food41/images/baklava/1201501.jpg,baklava,300,1255.2
../input/food41/images/baklava/840044.jpg,baklava,300,1255.2
../input/food41/images/baklava/723864.jpg,baklava,300,1255.2
../input/food41/images/baklava/3025814.jpg,baklava,300,1255.2
../input/food41/images/baklava/1805154.jpg,baklava,300,1255.2
../input/food41/images/baklava/2320726.jpg,baklava,300,1255.2
../input/food41/images/baklava/2442917.jpg,baklava,300,1255.2
../input/food41/images/baklava/2427924.jpg,baklava,300,1255.2
../input/food41/images/baklava/3797413.jpg,baklava,300,1255.2
../input/food41/images/baklava/3136582.jpg,baklava,300,1255.2
../input/food41/images/baklava/3212849.jpg,baklava,300,1255.2
../input/food41/images/baklava/2065345.jpg,baklava,300,1255.2
../input/food41/images/baklava/2622883.jpg,baklava,300,1255.2
../input/food41/images/baklava/1859309.jpg,baklava,300,1255.2
../input/food41/images/baklava/3839897.jpg,baklava,300,1255.2
../input/food41/images/baklava/3919347.jpg,baklava,300,1255.2
../input/food41/images/baklava/2555429.jpg,baklava,300,1255.2
../input/food41/images/baklava/1234552.jpg,baklava,300,1255.2
../input/food41/images/baklava/3272678.jpg,baklava,300,1255.2
../input/food41/images/baklava/1055944.jpg,baklava,300,1255.2
../input/food41/images/baklava/2252223.jpg,baklava,300,1255.2
../input/food41/images/baklava/3734372.jpg,baklava,300,1255.2
../input/food41/images/baklava/2494933.jpg,baklava,300,1255.2
../input/food41/images/baklava/1711392.jpg,baklava,300,1255.2
../input/food41/images/baklava/3853870.jpg,baklava,300,1255.2
../input/food41/images/baklava/3801543.jpg,baklava,300,1255.2
../input/food41/images/baklava/125910.jpg,baklava,300,1255.2
../input/food41/images/baklava/244805.jpg,baklava,300,1255.2
../input/food41/images/baklava/858338.jpg,baklava,300,1255.2
../input/food41/images/baklava/2630511.jpg,baklava,300,1255.2
../input/food41/images/baklava/3690616.jpg,baklava,300,1255.2
../input/food41/images/baklava/1648719.jpg,baklava,300,1255.2
../input/food41/images/baklava/1349408.jpg,baklava,300,1255.2
../input/food41/images/baklava/3119164.jpg,baklava,300,1255.2
../input/food41/images/baklava/1468646.jpg,baklava,300,1255.2
../input/food41/images/baklava/2569979.jpg,baklava,300,1255.2
../input/food41/images/baklava/2523553.jpg,baklava,300,1255.2
../input/food41/images/baklava/25496.jpg,baklava,300,1255.2
../input/food41/images/baklava/2683612.jpg,baklava,300,1255.2
../input/food41/images/baklava/3503188.jpg,baklava,300,1255.2
../input/food41/images/baklava/1736490.jpg,baklava,300,1255.2
../input/food41/images/baklava/2828700.jpg,baklava,300,1255.2
../input/food41/images/baklava/399226.jpg,baklava,300,1255.2
../input/food41/images/baklava/2553456.jpg,baklava,300,1255.2
../input/food41/images/baklava/2137008.jpg,baklava,300,1255.2
../input/food41/images/baklava/558342.jpg,baklava,300,1255.2
../input/food41/images/baklava/461212.jpg,baklava,300,1255.2
../input/food41/images/baklava/825286.jpg,baklava,300,1255.2
../input/food41/images/baklava/2038447.jpg,baklava,300,1255.2
../input/food41/images/baklava/2267066.jpg,baklava,300,1255.2
../input/food41/images/baklava/3140803.jpg,baklava,300,1255.2
../input/food41/images/baklava/1034361.jpg,baklava,300,1255.2
../input/food41/images/baklava/2322552.jpg,baklava,300,1255.2
../input/food41/images/baklava/1080762.jpg,baklava,300,1255.2
../input/food41/images/baklava/2742348.jpg,baklava,300,1255.2
../input/food41/images/baklava/2094399.jpg,baklava,300,1255.2
../input/food41/images/baklava/1452465.jpg,baklava,300,1255.2
../input/food41/images/baklava/1133981.jpg,baklava,300,1255.2
../input/food41/images/baklava/1089062.jpg,baklava,300,1255.2
../input/food41/images/baklava/3482493.jpg,baklava,300,1255.2
../input/food41/images/baklava/505119.jpg,baklava,300,1255.2
../input/food41/images/baklava/700900.jpg,baklava,300,1255.2
../input/food41/images/baklava/213761.jpg,baklava,300,1255.2
../input/food41/images/baklava/1110172.jpg,baklava,300,1255.2
../input/food41/images/baklava/3542852.jpg,baklava,300,1255.2
../input/food41/images/baklava/473422.jpg,baklava,300,1255.2
../input/food41/images/baklava/3124550.jpg,baklava,300,1255.2
../input/food41/images/baklava/814475.jpg,baklava,300,1255.2
../input/food41/images/baklava/1769049.jpg,baklava,300,1255.2
../input/food41/images/baklava/3528628.jpg,baklava,300,1255.2
../input/food41/images/baklava/1690584.jpg,baklava,300,1255.2
../input/food41/images/baklava/3834345.jpg,baklava,300,1255.2
../input/food41/images/baklava/356890.jpg,baklava,300,1255.2
../input/food41/images/baklava/917475.jpg,baklava,300,1255.2
../input/food41/images/baklava/2592238.jpg,baklava,300,1255.2
../input/food41/images/baklava/129478.jpg,baklava,300,1255.2
../input/food41/images/beef_carpaccio/2257269.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/813143.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/861285.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/2546469.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/1319166.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/248058.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/2855684.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/1531807.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/206130.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/2043824.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/3033402.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/3865235.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/103294.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/1890807.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/718060.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/3501900.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/3203268.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/2340366.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/484148.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/1266838.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/2568139.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/2970499.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/1575775.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/2554116.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/2885421.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/1186544.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/1037991.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/3014981.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/1222478.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/2502808.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/962896.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/1547238.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/3863952.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/2789409.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/391119.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/146166.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/3003698.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/1759682.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/1805513.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/3307811.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/925163.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/3539784.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/2036081.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/1716987.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/3487166.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/1254686.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/2402806.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/30086.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/2518192.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/3246745.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/3252686.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/2464970.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/146130.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/3887692.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/2907748.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/1052988.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/3169022.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/3796696.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/1240408.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/3009105.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/3639550.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/1839663.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/57481.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/1130229.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/845990.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/2011605.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/2287114.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/3391448.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/3192322.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/99157.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/1182085.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/1726589.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/2590022.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/499131.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/1744366.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/77054.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/131231.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/3654143.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/865887.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/1344628.jpg,beef_carpaccio,240,1004.16
../input/food41/images/beef_carpaccio/3849063.jpg,beef_carpaccio,240,1004.16
